Starting network capture...
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=TUlBNEVDNEQtRi1BSVNC&google_push=
<< 302 https://token.rubiconproject.com/token?pid=2249&pt=n
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_hm=YWMzMzgxNGQ2NThjYmU1MmFiODdkNjQ1YTNmNWJhNzVmYTVhYmNlMA
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-yahoo-exchange
>> GET https://pbs.yahoo.com/setuid?bidder=rubicon&uid=MIA4EBY7-19-FGHR
<< 302 https://ups.analytics.yahoo.com/ups/58912/cms?uid=6d5TVwMcsTmHP9QONPnyQ8n5EUdSAgOZEtemQ7w0kco&csrc=
>> GET https://pixel.rubiconproject.com/tap.php?v=31950&nid=2974&put=y-fqgdq1pE2oLwt1uFSqhp4lwOUkMNByVUvTObnw--~A
<< 302 https://token.rubiconproject.com/token?pid=37556&a=1
>> GET https://pixel.tapad.com/idsync/ex/receive?partner_id=3355&partner_device_id=MIA4ECAH-A-IOQY
<< 200 https://pixel.rubiconproject.com/tap.php?v=8981&nid=2307&put=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&gdpr=0&gdpr_consent=&expires=30
<< 200 https://pixel.rubiconproject.com/tap.php?v=7751&nid=2249&expires=30&put=CAESEN26sVfTFHt8E7TETns-JaQ&google_cver=1
<< 200 https://pixel.rubiconproject.com/tap.php?v=183462&nid=4114&put=AAKrak7SQxQAAAEfBrnIkQ&expires=30
<< 200 https://ce.lijit.com/merge?pid=80&3pid=MIA4ECMP-27-I6LP
<< 200 https://ib.adnxs.com/prebid/setuid?bidder=rubicon&uid=MIA4EBY7-19-FGHR
<< 302 https://b1sync.zemanta.com/usersync/disqus?cb=https%3A%2F%2Fssp.disqus.com%2Fmatch%3Fbidder%3D33%26buyeruid%3D__ZUID__%26r%3DCid1YS1lZTlhNDQyZC1mMmMwLTMwNTgtYTdmOS03ODRjNzdlNGQ5MzQqkgFodHRwczovL2Nvb2tpZXMubmV4dG1pbGxtZWRpYS5jb20vc2V0dWlkP2JpZGRlcj16ZXRhX2dsb2JhbF9zc3Ambm11aWQ9JmdkcHI9JmdkcHJfY29uc2VudD0mdXNfcHJpdmFjeT0mdWlkPXVhLWVlOWE0NDJkLWYyYzAtMzA1OC1hN2Y5LTc4NGM3N2U0ZDkzNDICGyE4Ag%3D%3D&gdpr=0&gdpr_consent=&obuid=06540277-fa37-4d73-8efa-4b1c707eed3a&puid=ua-ee9a442d-f2c0-3058-a7f9-784c77e4d934&s=2&us_privacy=
>> GET https://ssp.disqus.com/match?bidder=33&buyeruid=06540277-fa37-4d73-8efa-4b1c707eed3a&r=Cid1YS1lZTlhNDQyZC1mMmMwLTMwNTgtYTdmOS03ODRjNzdlNGQ5MzQqkgFodHRwczovL2Nvb2tpZXMubmV4dG1pbGxtZWRpYS5jb20vc2V0dWlkP2JpZGRlcj16ZXRhX2dsb2JhbF9zc3Ambm11aWQ9JmdkcHI9JmdkcHJfY29uc2VudD0mdXNfcHJpdmFjeT0mdWlkPXVhLWVlOWE0NDJkLWYyYzAtMzA1OC1hN2Y5LTc4NGM3N2U0ZDkzNDICGyE4Ag==&gdpr=0
<< 200 https://et-c-ash.33across.com/match?bidder_id=30&external_user_id=MIA4ED50-1C-55Z1&ts=1763805743&gdpr_58=&gdpr=0&gdpr_consent=&us_privacy=
<< 200 https://px.ads.linkedin.com/setuid?partner=rubiconDb&dbredirect=true&ruxId=MIA4EBY7-19-FGHR
<< 200 https://s.amazon-adsystem.com/dcm?pid=50cd21b7-d8d7-4615-9fb9-a2be831f8488&id=
<< 200 https://s.amazon-adsystem.com/ecm3?id=MIA4ECAH-A-IOQY&ex=d-rubiconproject.com&status=ok
<< 204 https://rtb.mfadsrvr.com/ul_cb/sync?ssp=onetag&ssp_user_id=Pmp04SKtqdRO342vNX__inVMNsDZx3vZlwGbn4x81tE&gdpr=1&gdpr_consent=
<< 204 https://pixel-eu.rubiconproject.com/exchange/sync.php?p=onetag&gdpr=1&gdpr_consent=
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=rp&google_cm&google_hm=TUlBNEVENTAtMUMtNTVaMQ==
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEBlbnwHhVcOSy6HOVkMgrFs&google_cver=1
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=TUlBNEVDNEQtRi1BSVNC&google_push=
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_hm=YWMzMzgxNGQ2NThjYmU1MmFiODdkNjQ1YTNmNWJhNzVmYTVhYmNlMA
<< 200 https://pixel.tapad.com/idsync/ex/receive?partner_id=3355&partner_device_id=MIA4ECAH-A-IOQY
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=sovrn
>> GET https://ce.lijit.com/merge?pid=80&3pid=MIA4EC4D-F-AISB
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=19564
>> GET https://capi.connatix.com/us/pixel?puid=MIA4ECGL-22-1UIM&pId=11&gdpr=&gdpr_consent=&us_privacy=
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=a9us
>> GET https://s.amazon-adsystem.com/ecm3?id=MIA4ECGL-22-1UIM&ex=d-rubiconproject.com&status=ok
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-adaptmx
>> GET https://sync.a-mo.net/setuid/magnite?uid=MIA4EBY7-19-FGHR
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-apn
>> GET https://ib.adnxs.com/prebid/setuid?bidder=rubicon&uid=MIA4EC4D-F-AISB
<< 200 https://pixel.rubiconproject.com/tap.php?v=31950&nid=2974&put=y-fqgdq1pE2oLwt1uFSqhp4lwOUkMNByVUvTObnw--~A
<< 302 https://token.rubiconproject.com/token?pid=2974&pt=n&a=1
>> GET https://ups.analytics.yahoo.com/ups/58912/cms?uid=yijVQs5-6APRSQ5X6v8b0cn5EUdSAgOZEtemQ7w0kco&csrc=
<< 302 https://ups.analytics.yahoo.com/ups/58912/cms?uid=6d5TVwMcsTmHP9QONPnyQ8n5EUdSAgOZEtemQ7w0kco&csrc=
>> GET https://pixel.rubiconproject.com/tap.php?v=31950&nid=2974&put=y-fqgdq1pE2oLwt1uFSqhp4lwOUkMNByVUvTObnw--~A
<< 204 https://sync.a-mo.net/setuid/magnite?uid=MIA4EC4D-F-AISB
<< 204 https://sync.a-mo.net/setuid/magnite?uid=MIA4ECGL-22-1UIM
<< 301 https://live.primis.tech/live/liveCS.php?source=external&advId=100&advUuid=MIA4EC4D-F-AISB
>> GET https://sync.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4EC4D-F-AISB
<< 301 https://live.primis.tech/live/liveCS.php?source=external&advId=100&advUuid=MIA4ECMP-27-I6LP
>> GET https://sync.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4ECMP-27-I6LP
<< 302 https://sync-dsp.ad-m.asia/dsp/api/sync/send?s=openx&uid-set=1
>> GET https://sync-tapi.admatrix.jp/data/sync.jsp?rd=https%3A%2F%2Fsync%2Ddsp%2Ead%2Dm%2Easia%2Fdsp%2Fapi%2Fsync%2Fsend%3Fs%3Dopenx%26uid%2Dset%3D1%26auid%3D
<< 302 https://b1sync.zemanta.com/usersync/seedtag?cb=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Foutbrain%3Fchanneluid%3D__ZUID__&gdpr=0&gdpr_consent=&gpp=&gpp_sid=&obuid=bc6e2bba-3cb3-4927-8e81-a1c833ae6935&puid=019aab03-b4eb-702e-a5ad-26c46762afbe&s=2&us_privacy=
>> GET https://s.seedtag.com/cs/cookiesync/outbrain?channeluid=bc6e2bba-3cb3-4927-8e81-a1c833ae6935&gdpr=0
<< 302 https://usr.undertone.com/userPixel/sync?partner=rubicon&uid=MIA4ECGL-22-1UIM
>> GET https://sync.cootlogix.com/api/cookie?partnerId=rubiconut&userId=MIA4ECGL-22-1UIM
<< 200 https://px.ads.linkedin.com/setuid?partner=rubiconDb&dbredirect=true&ruxId=MIA4ED50-1C-55Z1
<< 302 https://sync-dsp.ad-m.asia/dsp/api/sync/send?s=openx&uid-set=1&auid=b4315ed3-7989-4a12-8d3c-de171a0cbea5
>> GET https://jp-u.openx.net/w/1.0/sd?id=537072588&val=oD3D-4NgNEI5-l
<< 200 https://sync.springserve.com/usersync?aid=1000025&uuid=MIA4EC4D-F-AISB
<< 200 https://sync.springserve.com/usersync?aid=1000025&uuid=MIA4ECGL-22-1UIM
<< 302 https://sync.ipredictive.com/d/sync/cookie/generic?https://pixel.rubiconproject.com/tap.php?v=17149&nid=2861&put=${ADELPHIC_CUID}&expires=30
>> GET https://pixel.rubiconproject.com/tap.php?v=17149&nid=2861&put=08c6fc79-e048-4f93-92eb-2ecbc075ced1&expires=30
<< 200 https://s.amazon-adsystem.com/dcm?pid=50cd21b7-d8d7-4615-9fb9-a2be831f8488&id=
<< 200 https://capi.connatix.com/us/pixel?puid=MIA4ECGL-22-1UIM&pId=11&gdpr=&gdpr_consent=&us_privacy=
<< 302 https://ups.analytics.yahoo.com/ups/58912/cms?uid=yijVQs5-6APRSQ5X6v8b0cn5EUdSAgOZEtemQ7w0kco&csrc=
>> GET https://pixel.rubiconproject.com/tap.php?v=31950&nid=2974&put=y-fqgdq1pE2oLwt1uFSqhp4lwOUkMNByVUvTObnw--~A
<< 200 https://pixel.rubiconproject.com/tap.php?v=8981&nid=2307&put=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&gdpr=0&gdpr_consent=&expires=30
<< 302 https://pixel-eu.rubiconproject.com/exchange/sync.php?p=seedtag&khaos=MIA4ECAH-A-IOQY
>> GET https://s.seedtag.com/cs/cookiesync/Rubicon?channeluid=MIA4ECAH-A-IOQY
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=18694
>> GET https://match.sharethrough.com/sync/v1?source_id=UiRtTsXAfjmfSDAKnR1FjWsu&source_user_id=MIA4ECAH-A-IOQY
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=primis
>> GET https://live.primis.tech/live/liveCS.php?source=external&advId=100&advUuid=MIA4ED50-1C-55Z1
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEBlbnwHhVcOSy6HOVkMgrFs&google_cver=1
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=TUlBNEVDR0wtMjItMVVJTQ==&google_push=
<< 200 https://pixel.rubiconproject.com/tap.php?v=183462&nid=4114&put=AAKrak7SQxQAAAEfBrnIkQ&expires=30
<< 204 https://sync.a-mo.net/setuid/magnite?uid=MIA4EBY7-19-FGHR
<< 200 https://aax-eu.amazon-adsystem.com/s/dcm?pid=a38a8ddf-19a7-4ab8-ba05-0a61de92a7e5&id=
<< 200 https://ib.adnxs.com/prebid/setuid?bidder=rubicon&uid=MIA4EC4D-F-AISB
<< 200 https://ce.lijit.com/merge?pid=80&3pid=MIA4EC4D-F-AISB
<< 200 https://pixel.rubiconproject.com/tap.php?v=7751&nid=2249&expires=30&put=CAESEN26sVfTFHt8E7TETns-JaQ&google_cver=1
<< 200 https://s.seedtag.com/cs/cookiesync/outbrain?channeluid=bc6e2bba-3cb3-4927-8e81-a1c833ae6935&gdpr=0
<< 200 https://jp-u.openx.net/w/1.0/sd?id=537072588&val=oD3D-4NgNEI5-l
<< 301 https://live.primis.tech/live/liveCS.php?source=external&advId=100&advUuid=MIA4EC4D-F-AISB
>> GET https://sync.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4EC4D-F-AISB
<< 200 https://sync.cootlogix.com/api/cookie?partnerId=rubiconut&userId=MIA4ECGL-22-1UIM
<< 200 https://s.amazon-adsystem.com/ecm3?id=MIA4ECGL-22-1UIM&ex=d-rubiconproject.com&status=ok
<< 302 https://sync.ipredictive.com/d/sync/cookie/generic?https://pixel.rubiconproject.com/tap.php?v=17149&nid=2861&put=${ADELPHIC_CUID}&expires=30
>> GET https://pixel.rubiconproject.com/tap.php?v=17149&nid=2861&put=7db7a0de-b5db-4028-a849-f55cd09129e7&expires=30
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=TUlBNEVDR0wtMjItMVVJTQ==&google_push=
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=sovrn
>> GET https://ce.lijit.com/merge?pid=80&3pid=MIA4ED50-1C-55Z1
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-yahoo-exchange
>> GET https://pbs.yahoo.com/setuid?bidder=rubicon&uid=MIA4EBY7-19-FGHR
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=19564
>> GET https://capi.connatix.com/us/pixel?puid=MIA4EC4D-F-AISB&pId=11&gdpr=&gdpr_consent=&us_privacy=
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=a9us
>> GET https://s.amazon-adsystem.com/ecm3?id=MIA4ECMP-27-I6LP&ex=d-rubiconproject.com&status=ok
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-adaptmx
>> GET https://sync.a-mo.net/setuid/magnite?uid=MIA4EC4D-F-AISB
<< 200 https://pixel.rubiconproject.com/tap.php?v=31950&nid=2974&put=y-fqgdq1pE2oLwt1uFSqhp4lwOUkMNByVUvTObnw--~A
<< 200 https://match.sharethrough.com/sync/v1?source_id=UiRtTsXAfjmfSDAKnR1FjWsu&source_user_id=MIA4ECAH-A-IOQY
<< 200 https://s.seedtag.com/cs/cookiesync/Rubicon?channeluid=MIA4ECAH-A-IOQY
<< 301 https://live.primis.tech/live/liveCS.php?source=external&advId=100&advUuid=MIA4ED50-1C-55Z1
>> GET https://sync.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4ED50-1C-55Z1
>> GET https://et-c-ash.33across.com/match?liv=h&us_privacy=&bidder_id=25&external_user_id=34D89FDB-01A7-446B-96EC-32785B04D3AB
>> GET https://et-c-ash.33across.com/match?liv=h&us_privacy=&bidder_id=25&external_user_id=34D89FDB-01A7-446B-96EC-32785B04D3AB
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-apn
>> GET https://ib.adnxs.com/prebid/setuid?bidder=rubicon&uid=MIA4ED50-1C-55Z1
<< 200 https://capi.connatix.com/us/pixel?puid=MIA4EC4D-F-AISB&pId=11&gdpr=&gdpr_consent=&us_privacy=
<< 200 https://pixel.rubiconproject.com/tap.php?v=183462&nid=4114&put=AAKrak7SQxQAAAEfBrnIkQ&expires=30
<< 200 https://pixel.rubiconproject.com/tap.php?v=8981&nid=2307&put=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&gdpr=0&gdpr_consent=&expires=30
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=18694
>> GET https://match.sharethrough.com/sync/v1?source_id=UiRtTsXAfjmfSDAKnR1FjWsu&source_user_id=MIA4EC4D-F-AISB
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=primis
>> GET https://live.primis.tech/live/liveCS.php?source=external&advId=100&advUuid=MIA4ECMP-27-I6LP
<< 200 https://pixel.rubiconproject.com/tap.php?v=17149&nid=2861&put=08c6fc79-e048-4f93-92eb-2ecbc075ced1&expires=30
<< 204 https://sync.a-mo.net/setuid/magnite?uid=MIA4EC4D-F-AISB
<< 200 https://aax-eu.amazon-adsystem.com/s/dcm?pid=a38a8ddf-19a7-4ab8-ba05-0a61de92a7e5&id=
<< 200 https://ce.lijit.com/merge?pid=80&3pid=MIA4ED50-1C-55Z1
<< 200 https://et-c-ash.33across.com/match?liv=h&us_privacy=&bidder_id=25&external_user_id=34D89FDB-01A7-446B-96EC-32785B04D3AB
<< 302 https://sync.ipredictive.com/d/sync/cookie/generic?https://pixel.rubiconproject.com/tap.php?v=17149&nid=2861&put=${ADELPHIC_CUID}&expires=30
>> GET https://pixel.rubiconproject.com/tap.php?v=17149&nid=2861&put=fdecd333-3fe9-4856-aeb7-c1f953e6f63f&expires=30
<< 200 https://s.amazon-adsystem.com/ecm3?id=MIA4ECMP-27-I6LP&ex=d-rubiconproject.com&status=ok
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEBlbnwHhVcOSy6HOVkMgrFs&google_cver=1
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=TUlBNEVDNEQtRi1BSVNC&google_push=
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-yahoo-exchange
>> GET https://pbs.yahoo.com/setuid?bidder=rubicon&uid=MIA4EC4D-F-AISB
<< 200 https://pixel.rubiconproject.com/tap.php?v=7751&nid=2249&expires=30&put=CAESEN26sVfTFHt8E7TETns-JaQ&google_cver=1
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=sovrn
>> GET https://ce.lijit.com/merge?pid=80&3pid=MIA4EBY7-19-FGHR
<< 200 https://match.sharethrough.com/sync/v1?source_id=UiRtTsXAfjmfSDAKnR1FjWsu&source_user_id=MIA4EC4D-F-AISB
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=19564
>> GET https://capi.connatix.com/us/pixel?puid=MIA4EC4D-F-AISB&pId=11&gdpr=&gdpr_consent=&us_privacy=
<< 200 https://pixel.rubiconproject.com/tap.php?v=17149&nid=2861&put=7db7a0de-b5db-4028-a849-f55cd09129e7&expires=30
<< 200 https://ib.adnxs.com/prebid/setuid?bidder=rubicon&uid=MIA4ED50-1C-55Z1
<< 301 https://live.primis.tech/live/liveCS.php?source=external&advId=100&advUuid=MIA4ECMP-27-I6LP
>> GET https://sync.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4ECMP-27-I6LP
<< 200 https://et-c-ash.33across.com/match?liv=h&us_privacy=&bidder_id=25&external_user_id=34D89FDB-01A7-446B-96EC-32785B04D3AB
<< 302 https://sync-dsp.ad-m.asia/dsp/api/sync/send?s=openx&uid-set=1
>> GET https://jp-u.openx.net/w/1.0/sd?id=537072588&val=oD3D-4NgNEI5-l
<< 302 https://sync.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4ECMP-27-I6LP
>> GET https://sync-apac-v4.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4ECMP-27-I6LP&ckls=true&ci=EvdRp7dE7T&nc=false&trid=1897512761
<< 302 https://sync.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4EC4D-F-AISB
>> GET https://sync-apac-v4.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4EC4D-F-AISB&ckls=true&ci=zLtfNUSiSD&nc=false&trid=-972595571
<< 302 https://sync.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4ED50-1C-55Z1
>> GET https://sync-apac-v4.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4ED50-1C-55Z1&ckls=true&ci=FBMFyC3eZA&nc=false&trid=-1652625489
<< 200 https://capi.connatix.com/us/pixel?puid=MIA4EC4D-F-AISB&pId=11&gdpr=&gdpr_consent=&us_privacy=
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=a9us
>> GET https://s.amazon-adsystem.com/ecm3?id=MIA4EBY7-19-FGHR&ex=d-rubiconproject.com&status=ok
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-adaptmx
>> GET https://sync.a-mo.net/setuid/magnite?uid=MIA4ECMP-27-I6LP
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-apn
>> GET https://ib.adnxs.com/prebid/setuid?bidder=rubicon&uid=MIA4ED50-1C-55Z1
<< 302 https://sync-tapi.admatrix.jp/data/sync.jsp?rd=https%3A%2F%2Fsync%2Ddsp%2Ead%2Dm%2Easia%2Fdsp%2Fapi%2Fsync%2Fsend%3Fs%3Dopenx%26uid%2Dset%3D1%26auid%3D
>> GET https://sync-dsp.ad-m.asia/dsp/api/sync/send?s=openx&uid-set=1&auid=b4315ed3-7989-4a12-8d3c-de171a0cbea5
<< 200 https://pixel.rubiconproject.com/tap.php?v=31950&nid=2974&put=y-fqgdq1pE2oLwt1uFSqhp4lwOUkMNByVUvTObnw--~A
<< 200 https://pixel.rubiconproject.com/tap.php?v=8981&nid=2307&put=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&gdpr=0&gdpr_consent=&expires=30
<< 200 https://pixel.rubiconproject.com/tap.php?v=183462&nid=4114&put=AAKrak7SQxQAAAEfBrnIkQ&expires=30
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=TUlBNEVDNEQtRi1BSVNC&google_push=
<< 200 https://aax-eu.amazon-adsystem.com/s/dcm?pid=a38a8ddf-19a7-4ab8-ba05-0a61de92a7e5&id=
<< 200 https://ce.lijit.com/merge?pid=80&3pid=MIA4EBY7-19-FGHR
<< 302 https://ssp.disqus.com/match?bidder=33&buyeruid=06540277-fa37-4d73-8efa-4b1c707eed3a&r=Cid1YS1lZTlhNDQyZC1mMmMwLTMwNTgtYTdmOS03ODRjNzdlNGQ5MzQqkgFodHRwczovL2Nvb2tpZXMubmV4dG1pbGxtZWRpYS5jb20vc2V0dWlkP2JpZGRlcj16ZXRhX2dsb2JhbF9zc3Ambm11aWQ9JmdkcHI9JmdkcHJfY29uc2VudD0mdXNfcHJpdmFjeT0mdWlkPXVhLWVlOWE0NDJkLWYyYzAtMzA1OC1hN2Y5LTc4NGM3N2U0ZDkzNDICGyE4Ag==&gdpr=0
>> GET https://cookies.nextmillmedia.com/setuid?bidder=zeta_global_ssp&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=ua-ee9a442d-f2c0-3058-a7f9-784c77e4d934
<< 302 https://sync.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4EC4D-F-AISB
>> GET https://sync-apac-v4.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4EC4D-F-AISB&ckls=true&ci=1JmB5gOrlO&nc=false&trid=17623998
<< 302 https://sync.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4ECMP-27-I6LP
>> GET https://sync-apac-v4.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4ECMP-27-I6LP&ckls=true&ci=2L6kVJsRSv&nc=false&trid=1211352661
<< 200 https://pixel.rubiconproject.com/tap.php?v=7751&nid=2249&expires=30&put=CAESEN26sVfTFHt8E7TETns-JaQ&google_cver=1
<< 200 https://jp-u.openx.net/w/1.0/sd?id=537072588&val=oD3D-4NgNEI5-l
>> POST https://usync.ingage.tech/cdn-cgi/rum?
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=primis
>> GET https://live.primis.tech/live/liveCS.php?source=external&advId=100&advUuid=MIA4ECAH-A-IOQY
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=sovrn
>> GET https://ce.lijit.com/merge?pid=80&3pid=MIA4EBY7-19-FGHR
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEBlbnwHhVcOSy6HOVkMgrFs&google_cver=1
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=TUlBNEVENTAtMUMtNTVaMQ==&google_push=
<< 204 https://sync.a-mo.net/setuid/magnite?uid=MIA4ECMP-27-I6LP
<< 200 https://pixel.rubiconproject.com/tap.php?v=8981&nid=2307&put=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&gdpr=0&gdpr_consent=&expires=30
<< 200 https://pixel.rubiconproject.com/tap.php?v=17149&nid=2861&put=fdecd333-3fe9-4856-aeb7-c1f953e6f63f&expires=30
<< 200 https://ib.adnxs.com/prebid/setuid?bidder=rubicon&uid=MIA4ED50-1C-55Z1
<< 302 https://cookies.nextmillmedia.com/setuid?bidder=zeta_global_ssp&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=ua-ee9a442d-f2c0-3058-a7f9-784c77e4d934
>> GET https://pbs.nextmillmedia.com/setuid?bidder=zeta_global_ssp&uid=ua-ee9a442d-f2c0-3058-a7f9-784c77e4d934
<< 200 https://s.amazon-adsystem.com/ecm3?id=MIA4EBY7-19-FGHR&ex=d-rubiconproject.com&status=ok
<< 302 https://gocm.c.appier.net/pubmatic
>> GET https://image2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTMyMDImdGw9MTI5NjAw&piggybackCookie=06VFOkxjBF6JLve2MYohaQ
<< 204 https://usync.ingage.tech/cdn-cgi/rum?
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=TUlBNEVENTAtMUMtNTVaMQ==&google_push=
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=a9us
>> GET https://s.amazon-adsystem.com/ecm3?id=MIA4EBY7-19-FGHR&ex=d-rubiconproject.com&status=ok
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-adaptmx
>> GET https://sync.a-mo.net/setuid/magnite?uid=MIA4ED50-1C-55Z1
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-apn
>> GET https://ib.adnxs.com/prebid/setuid?bidder=rubicon&uid=MIA4EC4D-F-AISB
<< 200 https://pixel.rubiconproject.com/tap.php?v=7751&nid=2249&expires=30&put=CAESEN26sVfTFHt8E7TETns-JaQ&google_cver=1
<< 200 https://pixel.rubiconproject.com/tap.php?v=31950&nid=2974&put=y-fqgdq1pE2oLwt1uFSqhp4lwOUkMNByVUvTObnw--~A
<< 200 https://pixel.rubiconproject.com/tap.php?v=183462&nid=4114&put=AAKrak7SQxQAAAEfBrnIkQ&expires=30
<< 200 https://ce.lijit.com/merge?pid=80&3pid=MIA4EBY7-19-FGHR
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=zeta_global_ssp&uid=ua-ee9a442d-f2c0-3058-a7f9-784c77e4d934
<< 200 https://image2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTMyMDImdGw9MTI5NjAw&piggybackCookie=06VFOkxjBF6JLve2MYohaQ
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEBlbnwHhVcOSy6HOVkMgrFs&google_cver=1
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=TUlBNEVCWTctMTktRkdIUg==&google_push=
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=a9us
>> GET https://s.amazon-adsystem.com/ecm3?id=MIA4ED50-1C-55Z1&ex=d-rubiconproject.com&status=ok
<< 301 https://live.primis.tech/live/liveCS.php?source=external&advId=100&advUuid=MIA4ECAH-A-IOQY
>> GET https://sync.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&dpi=793790479&3rddpi=1725065545&3rdpcid=MIA4ECAH-A-IOQY
